Text,Label
Happy birthday Vikram Hope you have an amazing day all good now fan works perfectly fine,0
Hot singles near your area are waiting to chat with you RIGHT NOW No credit check required apply at myaccount secure login net before the offer ends,1
pls dont forget to bring the charger this weekend mine broke Take your time no pressure whenever you re free Is leak fixed nw or still dripping a bit,0
hey just landed safely will msg u once i reach the hotel Need it by today if possible no rush though,0
Your income tax refund of Rs 50 000 is pending Amit Confirm identity now at reward center 247 com or account will be locked Click www freegift offer net to claim prize before it expires tomorrow,1
Your loan of Rs 5 000 has been APPROVED Limited slots left hurry up and act next Monday Claim cashback instantly by clicking verify account now in today,1
Get RICH fast Invest just Rs 1 00 000 today and double your money in 24 hours Use promo code SAVE8890 at checkout valid only 2 pay a small processing fee of 199 to unlock this offer,1
Hot singles near your area are waiting to chat wth you RIGHT NOW Just pay a small processing fee of Rs 75 000 unlock this offer Visit the nearest branch or reward center 247 com within 48 hrs avoid deactivation,1
Great job on teh presentation this Friday the client seemed impressed mine broke and i need to charge my laptop asap,0
Hot singles near your area are waiting to chat with you RIGHT nw Use promo code SAVE8823 at checkout valid only this Friday,1
This is ur last chance to claim PhonePe insurance bonus of Rs 89 Hurry click urgent payment fix com before someone else claims reward Update billing info at center 247 immediately avoid service loss,1
Thanks 4 helping me move last weekend really appreciate it Karan kinda messy tho lol hope still makes sense,0
CONGRATS mom Your number has won a air fryer worth Rs 75 000 call 8823 now before it expires tonight Just pay small processing fee of 45 to unlock this offer Hurry click urgent payment fix com someone else claims reward,1
Hey Pooja sending u the notes frm todays class chek ur email See you soon drive safe,0
FINAL NOTICE Your Apple subscription will be cancelled unless you act now Just pay a small processing fee of Rs 1 00 000 to unlock this offer whatsapp us on reward center 247 com start immediately limited seats,1
hey just landed safely will msg u once i reach the hotel sry for delay boss traffic is crazy today,0
pls dont forget to bring teh charger today mine broke,0
Mom said dinner will be ready by noon come home soon Love you see in the morning,0
Happy birthday dad Hope u have an amazing day lmk if ur free around 9am otherwise no worries mine broke and i need to charge my laptop asap,0
Your loan of Rs 10 000 has been APPROVED Click myaccount secure login net to receive refund instantly into account,1
Can we reschedule our call to 10am Something urgent came up Is the leak fixed now or still dripping a bit should invite buddy as well this time,0
the electrician fixed fan finally took him like 2 hrs tho lol all good nw works perfectly fine,0
Work from home and earn Rs 2 500 per day GUARANTEED Order now at http win big prize co get 50 off limited stock only Visit the nearest branch or verify account in within 48 hrs to avoid deactivation Hurry click www freegift offer net before someone else claims this reward,1
SECURITY ALERT Someone tried to access your account from a new device Reply YES now or visit http win big prize co claim before the offer closes nearest branch verify in within 48 hrs avoid deactivation,1
Amazing weight loss pill Lose 10kg in 7 days GUARANTEED Click www freegift offer net now to claim ur prize before it expires this Friday Update your payment info at cashback portal co within 24 hours avoid cancellation,1
Meet local people near you tonight 100 free signup call 2201 now before it expires next Monday,1
the electrician fixed fan finally took him like 2 hrs tho lol Should be done by evening will confirm once ready Love you see in morning Pooja,0
SECURITY ALERT Someone tried to access your account from a new device Click urgent payment fix com receive refund instantly into Verify now avoid suspension of card clickhere reward,1
Hey dad sending u the notes frm todays class chek ur email Is leak fixed now or still dripping a bit,0
Your Income Tax Dept wallet has been credited with Rs 499 cashback claim now Confirm shipping details at clickhere reward com within 12 hours to identity bit ly or account will be locked,1
Your Flipkart package could not be delivered Use promo code SAVE7734 at checkout valid only this weekend Confirm identity nw bit ly claim reward or account will locked Verify details immediately http win big prize co lose access permanently,1
You ve been chosen for a cash reward of Rs 10 000 Send your address and small courier fee to cashback portal co receive it Click center 247 com meet them right away don t miss out,1
The flight got delayed by 2 hours landing around 7pm now Let s grab coffee soon to catch up properly,0
Can you pick up milk and eggs on ur way back home Also check if we need bread butter too,0
Can we reschedule our call to 11am Something urgent came up sry for the delay boss traffic is crazy today,0
boss don t forget we have the office booking tonight,0
Hot singles near your area are waiting to chat with you RIGHT NOW Pay Rs 10 000 customs handling fee at http win big prize co release parcel Click www freegift offer net meet them away don t miss out reward center 247 com claim b4 it expires this weekend,1
WINNER You have been randomly selected to receive a gaming console Verify your details immediately at bit ly claim reward or lose access permanently,1
omg i totally forgot ur bday yesterday im so sry Sonia Please arrive 10 minutes early for the paperwork,0
dad don t forget we have the mall booking this weekend,0
omg i totally forgot ur bday yesterday im so sry ma am,0
